split,split_index,label,audio_rel_path,source_audio_path,speech_seconds,left_speech_seconds,right_speech_seconds,total_window_seconds
val,507,0,val/507.wav,datasets/audio_package_500/inserted_crossfade/inserted_111_000413_210_21345_210_1925_1_1532312356_3731331_315.wav,2.83,1.46,1.37,4.0
val,508,0,val/508.wav,datasets/audio_package_500/inserted_crossfade/inserted_113_000024_210_11305_210_1794_1_1529750428_7178148_368.wav,2.06,1.29,0.77,4.0
val,509,0,val/509.wav,datasets/audio_package_500/inserted_crossfade/inserted_115_000171_210_12866_210_6753_1_1530613692_6684967_817.wav,2.52,1.52,1.0,4.0
val,510,0,val/510.wav,datasets/audio_package_500/inserted_crossfade/inserted_116_000070_210_10987_210_4163_1_1529760555_4123902_150.wav,2.27,0.97,1.3,4.0
val,511,0,val/511.wav,datasets/audio_package_500/inserted_crossfade/inserted_117_000134_210_12866_210_6753_1_1530613692_6684967_255.wav,1.39,0.45,0.94,4.0
val,512,0,val/512.wav,datasets/audio_package_500/inserted_crossfade/inserted_118_000086_210_14597_210_9261_1_1530668986_7263853_66.wav,2.18,1.1,1.08,4.0
val,513,0,val/513.wav,datasets/audio_package_500/inserted_crossfade/inserted_118_000086_210_14597_210_9261_1_1530668986_7263853_66.wav,2.23,0.94,1.29,4.0
val,514,0,val/514.wav,datasets/audio_package_500/inserted_crossfade/inserted_119_000219_210_10987_210_4163_1_1529760555_4123902_256.wav,1.97,0.77,1.2,4.0
val,515,0,val/515.wav,datasets/audio_package_500/inserted_crossfade/inserted_120_000211_210_14906_210_7927_1_1530754190_9408633_473.wav,2.5700000000000003,1.24,1.33,4.0
val,516,0,val/516.wav,datasets/audio_package_500/inserted_crossfade/inserted_121_000321_210_13757_210_3528_1_1530440682_4107239_286.wav,2.77,1.78,0.99,4.0
val,517,0,val/517.wav,datasets/audio_package_500/inserted_crossfade/inserted_121_000321_210_13757_210_3528_1_1530440682_4107239_286.wav,1.58,0.9,0.68,4.0
val,518,0,val/518.wav,datasets/audio_package_500/inserted_crossfade/inserted_122_000058_210_11243_210_6400_1_1529733547_7157180_699.wav,1.99,1.04,0.95,4.0
val,519,0,val/519.wav,datasets/audio_package_500/inserted_crossfade/inserted_123_000037_210_13118_210_7925_1_1530755612_7608297_223.wav,1.63,0.68,0.95,4.0
val,520,0,val/520.wav,datasets/audio_package_500/inserted_crossfade/inserted_123_000037_210_13118_210_7925_1_1530755612_7608297_223.wav,1.4900000000000002,0.37,1.12,4.0
val,521,0,val/521.wav,datasets/audio_package_500/inserted_crossfade/inserted_123_000037_210_13118_210_7925_1_1530755612_7608297_223.wav,1.83,0.81,1.02,4.0
val,522,0,val/522.wav,datasets/audio_package_500/inserted_crossfade/inserted_124_000081_210_11305_210_1794_1_1529750428_7178148_406.wav,1.87,0.81,1.06,4.0
val,523,0,val/523.wav,datasets/audio_package_500/inserted_crossfade/inserted_124_000081_210_11305_210_1794_1_1529750428_7178148_406.wav,2.3,1.17,1.13,4.0
val,524,0,val/524.wav,datasets/audio_package_500/inserted_crossfade/inserted_125_000019_210_10987_210_4163_1_1529760555_4123902_609.wav,2.87,1.65,1.22,4.0
val,525,0,val/525.wav,datasets/audio_package_500/inserted_crossfade/inserted_125_000019_210_10987_210_4163_1_1529760555_4123902_609.wav,2.19,1.21,0.98,4.0
val,526,0,val/526.wav,datasets/audio_package_500/inserted_crossfade/inserted_126_000373_210_10987_210_4163_1_1529760555_4123902_391.wav,2.04,0.46,1.58,4.0
val,527,0,val/527.wav,datasets/audio_package_500/inserted_crossfade/inserted_126_000373_210_10987_210_4163_1_1529760555_4123902_391.wav,2.3200000000000003,1.27,1.05,4.0
val,528,0,val/528.wav,datasets/audio_package_500/inserted_crossfade/inserted_128_000213_210_10987_210_4163_1_1529760555_4123902_253.wav,2.02,0.83,1.19,4.0
val,529,0,val/529.wav,datasets/audio_package_500/inserted_crossfade/inserted_128_000213_210_10987_210_4163_1_1529760555_4123902_253.wav,2.2,1.23,0.97,4.0
val,530,0,val/530.wav,datasets/audio_package_500/inserted_crossfade/inserted_129_000069_210_11305_210_1794_1_1529750428_7178148_244.wav,3.05,1.63,1.42,4.0
val,531,0,val/531.wav,datasets/audio_package_500/inserted_crossfade/inserted_129_000069_210_11305_210_1794_1_1529750428_7178148_244.wav,1.89,1.15,0.74,4.0
val,532,0,val/532.wav,datasets/audio_package_500/inserted_crossfade/inserted_130_000023_210_10987_210_4163_1_1529760555_4123902_118.wav,2.2399999999999998,0.83,1.41,4.0
val,533,0,val/533.wav,datasets/audio_package_500/inserted_crossfade/inserted_131_000157_210_12866_210_6753_1_1530613692_6684967_740.wav,1.44,0.76,0.68,4.0
val,534,0,val/534.wav,datasets/audio_package_500/inserted_crossfade/inserted_132_000183_210_13118_210_7925_1_1530755612_7608297_951.wav,2.19,1.27,0.92,4.0
val,535,0,val/535.wav,datasets/audio_package_500/inserted_crossfade/inserted_133_000374_210_10987_210_4163_1_1529760555_4123902_567.wav,2.59,1.15,1.44,4.0
val,536,0,val/536.wav,datasets/audio_package_500/inserted_crossfade/inserted_134_000181_210_10987_210_4163_1_1529760555_4123902_228.wav,2.3600000000000003,1.08,1.28,4.0
val,537,0,val/537.wav,datasets/audio_package_500/inserted_crossfade/inserted_134_000181_210_10987_210_4163_1_1529760555_4123902_228.wav,1.74,1.26,0.48,4.0
val,538,0,val/538.wav,datasets/audio_package_500/inserted_crossfade/inserted_135_000368_210_26192_210_7927_1_1532133577_3686238_160.wav,2.14,1.12,1.02,4.0
val,539,0,val/539.wav,datasets/audio_package_500/inserted_crossfade/inserted_136_000129_210_10987_210_4163_1_1529760555_4123902_192.wav,1.38,1.23,0.15,4.0
val,540,0,val/540.wav,datasets/audio_package_500/inserted_crossfade/inserted_137_000054_210_13091_210_7925_1_1530609447_8987354_1259.wav,1.4100000000000001,0.81,0.6,4.0
val,541,0,val/541.wav,datasets/audio_package_500/inserted_crossfade/inserted_138_000180_210_12868_210_6753_1_1530701932_530275_22.wav,2.21,1.07,1.14,4.0
val,542,0,val/542.wav,datasets/audio_package_500/inserted_crossfade/inserted_138_000180_210_12868_210_6753_1_1530701932_530275_22.wav,2.3,1.17,1.13,4.0
val,543,0,val/543.wav,datasets/audio_package_500/inserted_crossfade/inserted_139_000205_210_14906_210_7927_1_1530754190_9408633_402.wav,2.26,1.18,1.08,4.0
val,544,0,val/544.wav,datasets/audio_package_500/inserted_crossfade/inserted_140_000310_210_13118_210_7925_1_1530755612_7608297_937.wav,1.7,0.83,0.87,4.0
val,545,0,val/545.wav,datasets/audio_package_500/inserted_crossfade/inserted_141_000122_210_14246_210_3528_1_1530527169_3968407_278.wav,2.1100000000000003,1.1,1.01,4.0
val,546,0,val/546.wav,datasets/audio_package_500/inserted_crossfade/inserted_141_000122_210_14246_210_3528_1_1530527169_3968407_278.wav,1.88,0.95,0.93,4.0
val,547,0,val/547.wav,datasets/audio_package_500/inserted_crossfade/inserted_143_000096_210_11305_210_1794_1_1529750428_7178148_746.wav,1.59,0.92,0.67,4.0
val,548,0,val/548.wav,datasets/audio_package_500/inserted_crossfade/inserted_144_000206_210_14056_210_4163_1_1530604483_7572827_314.wav,2.2600000000000002,0.65,1.61,4.0
val,549,0,val/549.wav,datasets/audio_package_500/inserted_crossfade/inserted_144_000206_210_14056_210_4163_1_1530604483_7572827_314.wav,2.3200000000000003,0.74,1.58,4.0
val,550,0,val/550.wav,datasets/audio_package_500/inserted_crossfade/inserted_144_000206_210_14056_210_4163_1_1530604483_7572827_314.wav,2.09,0.49,1.6,4.0
val,551,0,val/551.wav,datasets/audio_package_500/inserted_crossfade/inserted_144_000206_210_14056_210_4163_1_1530604483_7572827_314.wav,3.04,1.62,1.42,4.0
val,552,0,val/552.wav,datasets/audio_package_500/inserted_crossfade/inserted_145_000011_210_11305_210_1794_1_1529750428_7178148_269.wav,2.12,1.1,1.02,4.0
val,553,0,val/553.wav,datasets/audio_package_500/inserted_crossfade/inserted_146_000044_210_13757_210_3528_1_1530440682_4107239_362.wav,2.73,1.65,1.08,4.0
val,554,0,val/554.wav,datasets/audio_package_500/inserted_crossfade/inserted_146_000044_210_13757_210_3528_1_1530440682_4107239_362.wav,2.5100000000000002,1.58,0.93,4.0
val,555,0,val/555.wav,datasets/audio_package_500/inserted_crossfade/inserted_146_000044_210_13757_210_3528_1_1530440682_4107239_362.wav,3.0,1.31,1.69,4.0
val,556,0,val/556.wav,datasets/audio_package_500/inserted_crossfade/inserted_147_000185_210_14854_210_9261_1_1530751862_7649582_243.wav,1.33,0.65,0.68,4.0
val,557,0,val/557.wav,datasets/audio_package_500/inserted_crossfade/inserted_148_000230_210_13091_210_7925_1_1530609447_8987354_1284.wav,1.9899999999999998,1.16,0.83,4.0
val,558,0,val/558.wav,datasets/audio_package_500/inserted_crossfade/inserted_149_000090_210_12866_210_6753_1_1530613692_6684967_740.wav,2.22,0.86,1.36,4.0
val,559,0,val/559.wav,datasets/audio_package_500/inserted_crossfade/inserted_149_000090_210_12866_210_6753_1_1530613692_6684967_740.wav,1.9500000000000002,1.08,0.87,4.0
val,560,0,val/560.wav,datasets/audio_package_500/inserted_crossfade/inserted_150_000196_210_10987_210_4163_1_1529760555_4123902_374.wav,1.8,0.49,1.31,4.0
val,561,0,val/561.wav,datasets/audio_package_500/inserted_crossfade/inserted_150_000196_210_10987_210_4163_1_1529760555_4123902_374.wav,1.91,1.22,0.69,4.0
val,562,0,val/562.wav,datasets/audio_package_500/inserted_crossfade/inserted_151_000232_jikuzjypvktflv2f.wav,2.19,0.93,1.26,4.0
val,563,0,val/563.wav,datasets/audio_package_500/inserted_crossfade/inserted_151_000232_jikuzjypvktflv2f.wav,2.2,1.13,1.07,4.0
val,564,0,val/564.wav,datasets/audio_package_500/inserted_crossfade/inserted_151_000232_jikuzjypvktflv2f.wav,1.96,1.3,0.66,4.0
val,565,0,val/565.wav,datasets/audio_package_500/inserted_crossfade/inserted_152_000109_210_10987_210_4163_1_1529760555_4123902_177.wav,1.94,0.73,1.21,4.0
val,566,0,val/566.wav,datasets/audio_package_500/inserted_crossfade/inserted_153_000203_210_12868_210_6753_1_1530702479_3610564_448.wav,2.4400000000000004,1.12,1.32,4.0
val,567,0,val/567.wav,datasets/audio_package_500/inserted_crossfade/inserted_154_000172_210_10987_210_4163_1_1529760555_4123902_219.wav,1.9700000000000002,1.06,0.91,4.0
val,568,0,val/568.wav,datasets/audio_package_500/inserted_crossfade/inserted_154_000172_210_10987_210_4163_1_1529760555_4123902_219.wav,1.9300000000000002,0.83,1.1,4.0
val,569,0,val/569.wav,datasets/audio_package_500/inserted_crossfade/inserted_156_000249_210_10987_210_4163_1_1529760555_4123902_282.wav,2.2800000000000002,1.24,1.04,4.0
val,570,0,val/570.wav,datasets/audio_package_500/inserted_crossfade/inserted_157_000204_210_14056_210_4163_1_1530604483_7572827_297.wav,3.1799999999999997,1.71,1.47,4.0
val,571,0,val/571.wav,datasets/audio_package_500/inserted_crossfade/inserted_157_000204_210_14056_210_4163_1_1530604483_7572827_297.wav,2.8499999999999996,1.66,1.19,4.0
val,572,0,val/572.wav,datasets/audio_package_500/inserted_crossfade/inserted_157_000204_210_14056_210_4163_1_1530604483_7572827_297.wav,3.01,1.46,1.55,4.0
val,573,0,val/573.wav,datasets/audio_package_500/inserted_crossfade/inserted_158_000066_210_11305_210_1794_1_1529750428_7178148_111.wav,3.0,1.7,1.3,4.0
val,574,0,val/574.wav,datasets/audio_package_500/inserted_crossfade/inserted_161_000197_210_12868_210_6753_1_1530702479_3610564_378.wav,2.1799999999999997,1.23,0.95,4.0
val,575,0,val/575.wav,datasets/audio_package_500/inserted_crossfade/inserted_161_000197_210_12868_210_6753_1_1530702479_3610564_378.wav,2.47,1.1,1.37,4.0
val,576,0,val/576.wav,datasets/audio_package_500/inserted_crossfade/inserted_162_000179_210_14854_210_9261_1_1530751862_7649582_124.wav,2.4,0.84,1.56,4.0
val,577,0,val/577.wav,datasets/audio_package_500/inserted_crossfade/inserted_163_000030_210_10987_210_4163_1_1529760555_4123902_136.wav,2.8200000000000003,1.3,1.52,4.0
val,578,0,val/578.wav,datasets/audio_package_500/inserted_crossfade/inserted_163_000030_210_10987_210_4163_1_1529760555_4123902_136.wav,1.88,0.44,1.44,4.0
val,579,0,val/579.wav,datasets/audio_package_500/inserted_crossfade/inserted_163_000030_210_10987_210_4163_1_1529760555_4123902_136.wav,2.08,0.8,1.28,4.0
val,580,0,val/580.wav,datasets/audio_package_500/inserted_crossfade/inserted_163_000030_210_10987_210_4163_1_1529760555_4123902_136.wav,2.96,1.44,1.52,4.0
val,581,0,val/581.wav,datasets/audio_package_500/inserted_crossfade/inserted_164_000402_210_14058_210_4163_1_1530690953_6327180_24.wav,2.87,1.79,1.08,4.0
val,582,0,val/582.wav,datasets/audio_package_500/inserted_crossfade/inserted_165_000215_210_20120_210_6753_1_1531643035_5482859_450.wav,2.6900000000000004,1.36,1.33,4.0
val,583,0,val/583.wav,datasets/audio_package_500/inserted_crossfade/inserted_167_000212_210_12868_210_6753_1_1530702479_3610564_70.wav,2.2800000000000002,1.3,0.98,4.0
val,584,0,val/584.wav,datasets/audio_package_500/inserted_crossfade/inserted_167_000212_210_12868_210_6753_1_1530702479_3610564_70.wav,2.7199999999999998,1.32,1.4,4.0
val,585,0,val/585.wav,datasets/audio_package_500/inserted_crossfade/inserted_168_000379_210_10987_210_4163_1_1529760555_4123902_394.wav,1.92,1.29,0.63,4.0
val,586,0,val/586.wav,datasets/audio_package_500/inserted_crossfade/inserted_170_000344_210_10987_210_4163_1_1529760555_4123902_377.wav,2.74,1.4,1.34,4.0
val,587,0,val/587.wav,datasets/audio_package_500/inserted_crossfade/inserted_171_000205_210_10987_210_4163_1_1529760555_4123902_383.wav,2.44,0.76,1.68,4.0
val,588,0,val/588.wav,datasets/audio_package_500/inserted_crossfade/inserted_171_000205_210_10987_210_4163_1_1529760555_4123902_383.wav,3.09,1.38,1.71,4.0
val,589,0,val/589.wav,datasets/audio_package_500/inserted_crossfade/inserted_172_000119_210_14072_210_5632_1_1530687092_5046021_512.wav,2.24,1.07,1.17,4.0
val,590,0,val/590.wav,datasets/audio_package_500/inserted_crossfade/inserted_174_000083_210_10987_210_4163_1_1529760555_4123902_205.wav,2.48,1.26,1.22,4.0
val,591,0,val/591.wav,datasets/audio_package_500/inserted_crossfade/inserted_175_000206_210_12868_210_6753_1_1530702479_3610564_46.wav,2.52,1.65,0.87,4.0
val,592,0,val/592.wav,datasets/audio_package_500/inserted_crossfade/inserted_176_000199_210_14906_210_7927_1_1530754190_9408633_1135.wav,1.85,0.61,1.24,4.0
val,593,0,val/593.wav,datasets/audio_package_500/inserted_crossfade/inserted_177_000229_210_14056_210_4163_1_1530604483_7572827_784.wav,2.01,1.13,0.88,4.0
val,594,0,val/594.wav,datasets/audio_package_500/inserted_crossfade/inserted_177_000229_210_14056_210_4163_1_1530604483_7572827_784.wav,1.33,0.83,0.5,4.0
val,595,0,val/595.wav,datasets/audio_package_500/inserted_crossfade/inserted_177_000229_210_14056_210_4163_1_1530604483_7572827_784.wav,1.35,1.01,0.34,4.0
val,596,0,val/596.wav,datasets/audio_package_500/inserted_crossfade/inserted_178_000059_210_10987_210_4163_1_1529760555_4123902_145.wav,1.9300000000000002,1.57,0.36,4.0
val,597,0,val/597.wav,datasets/audio_package_500/inserted_crossfade/inserted_179_000322_210_2477_210_1849_1_1525524777_5366898_293.wav,1.77,0.3,1.47,4.0
val,598,0,val/598.wav,datasets/audio_package_500/inserted_crossfade/inserted_179_000322_210_2477_210_1849_1_1525524777_5366898_293.wav,1.6,0.74,0.86,4.0
val,599,0,val/599.wav,datasets/audio_package_500/inserted_crossfade/inserted_180_000006_210_10987_210_4163_1_1529760555_4123902_618.wav,2.17,0.67,1.5,4.0
val,600,0,val/600.wav,datasets/audio_package_500/inserted_crossfade/inserted_180_000006_210_10987_210_4163_1_1529760555_4123902_618.wav,2.41,1.15,1.26,4.0
val,601,0,val/601.wav,datasets/audio_package_500/inserted_crossfade/inserted_182_000050_210_10987_210_4163_1_1529760555_4123902_135.wav,1.85,0.53,1.32,4.0
val,602,0,val/602.wav,datasets/audio_package_500/inserted_crossfade/inserted_183_000106_210_10987_210_4163_1_1529760555_4123902_175.wav,2.6,1.29,1.31,4.0
val,603,0,val/603.wav,datasets/audio_package_500/inserted_crossfade/inserted_184_000418_210_10987_210_4163_1_1529760555_4123902_428.wav,2.05,0.9,1.15,4.0
val,604,0,val/604.wav,datasets/audio_package_500/inserted_crossfade/inserted_184_000418_210_10987_210_4163_1_1529760555_4123902_428.wav,2.24,1.14,1.1,4.0
val,605,0,val/605.wav,datasets/audio_package_500/inserted_crossfade/inserted_185_000075_210_11305_210_1794_1_1529750428_7178148_322.wav,1.75,0.75,1.0,4.0
val,606,0,val/606.wav,datasets/audio_package_500/inserted_crossfade/inserted_186_000018_210_11305_210_1794_1_1529750428_7178148_121.wav,2.49,1.45,1.04,4.0
val,607,0,val/607.wav,datasets/audio_package_500/inserted_crossfade/inserted_187_000194_210_13757_210_3528_1_1530440682_4107239_386.wav,2.49,1.13,1.36,4.0
val,608,0,val/608.wav,datasets/audio_package_500/inserted_crossfade/inserted_188_000210_210_10987_210_4163_1_1529760555_4123902_251.wav,3.2199999999999998,1.54,1.68,4.0
val,609,0,val/609.wav,datasets/audio_package_500/inserted_crossfade/inserted_188_000210_210_10987_210_4163_1_1529760555_4123902_251.wav,3.03,1.63,1.4,4.0
val,610,0,val/610.wav,datasets/audio_package_500/inserted_crossfade/inserted_189_000221_210_13091_210_7925_1_1530609447_8987354_1151.wav,2.08,0.65,1.43,4.0
val,611,0,val/611.wav,datasets/audio_package_500/inserted_crossfade/inserted_190_000168_210_12866_210_6753_1_1530613692_6684967_764.wav,1.5499999999999998,0.95,0.6,4.0
val,612,0,val/612.wav,datasets/audio_package_500/inserted_crossfade/inserted_190_000168_210_12866_210_6753_1_1530613692_6684967_764.wav,1.88,1.14,0.74,4.0
val,613,0,val/613.wav,datasets/audio_package_500/inserted_crossfade/inserted_191_000131_210_12866_210_6753_1_1530613692_6684967_254.wav,1.7,0.51,1.19,4.0
val,614,0,val/614.wav,datasets/audio_package_500/inserted_crossfade/inserted_191_000131_210_12866_210_6753_1_1530613692_6684967_254.wav,2.94,1.19,1.75,4.0
val,615,0,val/615.wav,datasets/audio_package_500/inserted_crossfade/inserted_192_000210_idprervllcfgjtwx.wav,2.1900000000000004,1.08,1.11,4.0
val,616,0,val/616.wav,datasets/audio_package_500/inserted_crossfade/inserted_193_000174_210_12866_210_6753_1_1530613692_6684967_85.wav,2.3,1.14,1.16,4.0
val,617,0,val/617.wav,datasets/audio_package_500/inserted_crossfade/inserted_194_000139_210_14410_210_7927_1_1530609728_6207925_633.wav,1.96,1.29,0.67,4.0
val,618,0,val/618.wav,datasets/audio_package_500/inserted_crossfade/inserted_194_000139_210_14410_210_7927_1_1530609728_6207925_633.wav,2.24,1.15,1.09,4.0
val,619,0,val/619.wav,datasets/audio_package_500/inserted_crossfade/inserted_195_000366_210_14056_210_4163_1_1530604483_7572827_348.wav,2.6100000000000003,1.32,1.29,4.0
val,620,0,val/620.wav,datasets/audio_package_500/inserted_crossfade/inserted_196_000008_210_10987_210_4163_1_1529760555_4123902_106.wav,1.9899999999999998,0.83,1.16,4.0
val,621,0,val/621.wav,datasets/audio_package_500/inserted_crossfade/inserted_196_000008_210_10987_210_4163_1_1529760555_4123902_106.wav,1.6400000000000001,0.76,0.88,4.0
val,622,0,val/622.wav,datasets/audio_package_500/inserted_crossfade/inserted_197_000405_210_14058_210_4163_1_1530690953_6327180_265.wav,2.5,1.11,1.39,4.0
val,623,0,val/623.wav,datasets/audio_package_500/inserted_crossfade/inserted_197_000405_210_14058_210_4163_1_1530690953_6327180_265.wav,1.9700000000000002,1.29,0.68,4.0
val,624,0,val/624.wav,datasets/audio_package_500/inserted_crossfade/inserted_198_000408_210_14831_210_7927_1_1530700200_5583610_481.wav,1.75,1.13,0.62,4.0
val,625,0,val/625.wav,datasets/audio_package_500/inserted_crossfade/inserted_199_000253_210_15045_210_2087_1_1530793792_3277311_240.wav,2.37,1.73,0.64,4.0
val,626,0,val/626.wav,datasets/audio_package_500/inserted_crossfade/inserted_202_000369_210_14056_210_4163_1_1530604483_7572827_373.wav,1.8299999999999998,1.41,0.42,4.0
val,627,0,val/627.wav,datasets/audio_package_500/inserted_crossfade/inserted_203_000232_210_14953_210_2151_1_1530701710_5616165_695.wav,2.3499999999999996,1.4,0.95,4.0
val,628,0,val/628.wav,datasets/audio_package_500/inserted_crossfade/inserted_205_000400_210_2655_210_2087_1_1525688959_3897400_40.wav,2.5300000000000002,1.28,1.25,4.0
val,629,0,val/629.wav,datasets/audio_package_500/inserted_crossfade/inserted_206_000093_210_11305_210_1794_1_1529750428_7178148_668.wav,2.5,1.18,1.32,4.0
val,630,0,val/630.wav,datasets/audio_package_500/inserted_crossfade/inserted_208_000325_210_13757_210_3528_1_1530440682_4107239_295.wav,1.7,0.53,1.17,4.0
val,631,0,val/631.wav,datasets/audio_package_500/inserted_crossfade/inserted_208_000325_210_13757_210_3528_1_1530440682_4107239_295.wav,2.42,1.08,1.34,4.0
val,632,0,val/632.wav,datasets/audio_package_500/inserted_crossfade/inserted_208_000325_210_13757_210_3528_1_1530440682_4107239_295.wav,2.14,1.04,1.1,4.0
val,633,0,val/633.wav,datasets/audio_package_500/inserted_crossfade/inserted_209_000193_210_10987_210_4163_1_1529760555_4123902_238.wav,2.29,1.44,0.85,4.0
val,634,0,val/634.wav,datasets/audio_package_500/inserted_crossfade/inserted_209_000193_210_10987_210_4163_1_1529760555_4123902_238.wav,2.2,0.93,1.27,4.0
val,635,0,val/635.wav,datasets/audio_package_500/inserted_crossfade/inserted_210_000156_210_14597_210_9261_1_1530668986_7263853_716.wav,1.53,0.66,0.87,4.0
val,636,0,val/636.wav,datasets/audio_package_500/inserted_crossfade/inserted_211_000222_210_10987_210_4163_1_1529760555_4123902_259.wav,1.6400000000000001,0.64,1.0,4.0
val,637,0,val/637.wav,datasets/audio_package_500/inserted_crossfade/inserted_212_000323_210_17027_210_6400_1_1531097919_3083100_287.wav,1.9100000000000001,0.93,0.98,4.0
val,638,0,val/638.wav,datasets/audio_package_500/inserted_crossfade/inserted_214_000148_210_14597_210_9261_1_1530668986_7263853_261.wav,2.34,0.81,1.53,4.0
val,639,0,val/639.wav,datasets/audio_package_500/inserted_crossfade/inserted_215_000049_210_14056_210_4163_1_1530604483_7572827_195.wav,2.33,0.9,1.43,4.0
val,640,0,val/640.wav,datasets/audio_package_500/inserted_crossfade/inserted_215_000049_210_14056_210_4163_1_1530604483_7572827_195.wav,2.13,0.63,1.5,4.0
val,641,0,val/641.wav,datasets/audio_package_500/inserted_crossfade/inserted_216_000387_210_14056_210_4163_1_1530604483_7572827_742.wav,2.65,1.45,1.2,4.0
val,642,0,val/642.wav,datasets/audio_package_500/inserted_crossfade/inserted_217_000011_210_10987_210_4163_1_1529760555_4123902_107.wav,1.99,1.21,0.78,4.0
val,643,0,val/643.wav,datasets/audio_package_500/inserted_crossfade/inserted_218_000258_210_10987_210_4163_1_1529760555_4123902_288.wav,1.9700000000000002,1.11,0.86,4.0
val,644,0,val/644.wav,datasets/audio_package_500/inserted_crossfade/inserted_219_000187_210_10987_210_4163_1_1529760555_4123902_365.wav,3.1100000000000003,1.27,1.84,4.0
val,645,0,val/645.wav,datasets/audio_package_500/inserted_crossfade/inserted_220_000001_210_10987_210_4163_1_1529760555_4123902_227.wav,2.0,1.23,0.77,4.0
val,646,0,val/646.wav,datasets/audio_package_500/inserted_crossfade/inserted_221_000361_210_10987_210_4163_1_1529760555_4123902_386.wav,1.96,1.0,0.96,4.0
val,647,0,val/647.wav,datasets/audio_package_500/inserted_crossfade/inserted_221_000361_210_10987_210_4163_1_1529760555_4123902_386.wav,1.9500000000000002,0.88,1.07,4.0
val,648,0,val/648.wav,datasets/audio_package_500/inserted_crossfade/inserted_222_000378_210_14056_210_4163_1_1530604483_7572827_546.wav,1.7799999999999998,0.83,0.95,4.0
val,649,0,val/649.wav,datasets/audio_package_500/inserted_crossfade/inserted_222_000378_210_14056_210_4163_1_1530604483_7572827_546.wav,1.76,0.96,0.8,4.0
val,650,0,val/650.wav,datasets/audio_package_500/inserted_crossfade/inserted_223_000306_210_15717_210_2290_1_1531014402_5144242_436.wav,1.7799999999999998,0.64,1.14,4.0
val,651,0,val/651.wav,datasets/audio_package_500/inserted_crossfade/inserted_223_000306_210_15717_210_2290_1_1531014402_5144242_436.wav,2.15,0.69,1.46,4.0
val,652,0,val/652.wav,datasets/audio_package_500/inserted_crossfade/inserted_223_000306_210_15717_210_2290_1_1531014402_5144242_436.wav,2.5599999999999996,1.13,1.43,4.0
val,653,0,val/653.wav,datasets/audio_package_500/inserted_crossfade/inserted_223_000306_210_15717_210_2290_1_1531014402_5144242_436.wav,2.5599999999999996,1.16,1.4,4.0
val,654,0,val/654.wav,datasets/audio_package_500/inserted_crossfade/inserted_225_000052_210_11243_210_6400_1_1529733547_7157180_637.wav,2.13,1.31,0.82,4.0
val,655,0,val/655.wav,datasets/audio_package_500/inserted_crossfade/inserted_225_000052_210_11243_210_6400_1_1529733547_7157180_637.wav,2.4299999999999997,0.94,1.49,4.0
val,656,0,val/656.wav,datasets/audio_package_500/inserted_crossfade/inserted_226_000098_210_10987_210_4163_1_1529760555_4123902_219.wav,2.08,1.58,0.5,4.0
val,657,0,val/657.wav,datasets/audio_package_500/inserted_crossfade/inserted_227_000113_210_14072_210_5632_1_1530687092_5046021_455.wav,2.26,0.95,1.31,4.0
val,658,0,val/658.wav,datasets/audio_package_500/inserted_crossfade/inserted_228_000370_210_26192_210_7927_1_1532133577_3686238_236.wav,1.42,0.59,0.83,4.0
val,659,0,val/659.wav,datasets/audio_package_500/inserted_crossfade/inserted_228_000370_210_26192_210_7927_1_1532133577_3686238_236.wav,1.6800000000000002,1.07,0.61,4.0
val,660,0,val/660.wav,datasets/audio_package_500/inserted_crossfade/inserted_229_000288_210_1553_210_1886_1_1525004455_2563417_12.wav,2.01,1.16,0.85,4.0
val,661,0,val/661.wav,datasets/audio_package_500/inserted_crossfade/inserted_229_000288_210_1553_210_1886_1_1525004455_2563417_12.wav,2.65,1.19,1.46,4.0
val,662,0,val/662.wav,datasets/audio_package_500/inserted_crossfade/inserted_230_000242_210_10987_210_4163_1_1529760555_4123902_426.wav,2.2,1.48,0.72,4.0
val,663,0,val/663.wav,datasets/audio_package_500/inserted_crossfade/inserted_232_000188_210_14854_210_9261_1_1530751862_7649582_249.wav,2.5599999999999996,1.38,1.18,4.0
val,664,0,val/664.wav,datasets/audio_package_500/inserted_crossfade/inserted_233_000397_210_10987_210_4163_1_1529760555_4123902_419.wav,2.1,0.82,1.28,4.0
val,665,0,val/665.wav,datasets/audio_package_500/inserted_crossfade/inserted_234_000278_210_10987_210_4163_1_1529760555_4123902_315.wav,1.52,0.46,1.06,4.0
val,666,0,val/666.wav,datasets/audio_package_500/inserted_crossfade/inserted_235_000130_210_10987_210_4163_1_1529760555_4123902_259.wav,2.61,1.46,1.15,4.0
val,667,0,val/667.wav,datasets/audio_package_500/inserted_crossfade/inserted_236_000384_210_14056_210_4163_1_1530604483_7572827_71.wav,1.94,1.04,0.9,4.0
val,668,0,val/668.wav,datasets/audio_package_500/inserted_crossfade/inserted_237_000375_210_14597_210_9261_1_1530668986_7263853_631.wav,1.71,0.45,1.26,4.0
val,669,0,val/669.wav,datasets/audio_package_500/inserted_crossfade/inserted_237_000375_210_14597_210_9261_1_1530668986_7263853_631.wav,1.55,0.55,1.0,4.0
